address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,parkingSpace,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,topNewDevelopment,url
Paseo de Manuel Girona,4,es,"Row(subTypology=None, typology='flat')",531,Sarrià-Sant Gervasi,True,019273,4,False,False,True,True,False,False,41.3913301,2.1285839,Barcelona,Sarrià,False,30,sale,"Row(hasParkingSpace=True, isParkingSpaceIncludedInPrice=True)",1095000.0,5046.0,90072619,flat,Barcelona,4,False,217.0,good,"Row(subtitle='Sarrià, Barcelona', title='Piso en Paseo de Manuel Girona')",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/80/20/782550589.jpg,False,https://www.idealista.com/inmueble/90072619/
barrio Pedralbes,2,es,"Row(subTypology=None, typology='flat')",536,Les Corts,False,W-02JYZ5,3,False,False,True,False,False,False,41.3910548,2.1255879,Barcelona,Pedralbes,False,45,sale,"Row(hasParkingSpace=True, isParkingSpaceIncludedInPrice=True)",799000.0,6658.0,91775838,flat,Barcelona,4,False,120.0,good,"Row(subtitle='Pedralbes, Barcelona', title='Piso')",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/03/dd/822995320.jpg,False,https://www.idealista.com/inmueble/91775838/
Calle de Numància,2,es,"Row(subTypology=None, typology='flat')",338,Les Corts,True,VB2102073,5,True,False,True,True,False,True,41.3931779,2.1284422,Barcelona,Les Corts,False,38,sale,"Row(hasParkingSpace=True, isParkingSpaceIncludedInPrice=True)",840000.0,6087.0,93082183,flat,Barcelona,3,False,138.0,good,"Row(subtitle='Les Corts, Barcelona', title='Piso en Calle de Numància')",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/31/d5/cb/854034303.jpg,False,https://www.idealista.com/inmueble/93082183/
barrio Pedralbes,1,es,"Row(subTypology=None, typology='flat')",748,Les Corts,True,231413,7,False,False,True,False,False,False,41.3893641,2.1240005,Barcelona,Pedralbes,False,14,sale,,450000.0,6522.0,92859836,flat,Barcelona,2,False,69.0,good,"Row(subtitle='Pedralbes, Barcelona', title='Piso')",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/e9/d8/849699488.jpg,False,https://www.idealista.com/inmueble/92859836/
barrio Pedralbes,1,es,"Row(subTypology=None, typology='flat')",665,Les Corts,True,246420,9,False,False,True,False,False,False,41.3898641,2.1259005,Barcelona,Pedralbes,False,7,sale,,435000.0,5959.0,92613077,flat,Barcelona,3,False,73.0,renew,"Row(subtitle='Pedralbes, Barcelona', title='Piso')",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/b2/96/851437721.jpg,False,https://www.idealista.com/inmueble/92613077/
